assignment_id,box_id,rfid_tag,box_type,order_id,delivery_zone,assignment_date,turnaround_hours,dwell_hours,dispatch_lag_minutes,sla_status,return_condition,is_returned,days_since_assigned,turnaround_bucket,year_month
BA-20250613-025-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250613-025,ZONE-B,2025-06-13,17.98,15.85,28,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-027-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250613-027,ZONE-C,2025-06-13,61.94,58.15,19,LATE,NEEDS_CLEANING,True,284,48-72h,2025-06
BA-20250613-033-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250613-033,ZONE-A,2025-06-13,21.56,19.07,6,ON_TIME,NEEDS_CLEANING,True,284,12-24h,2025-06
BA-20250613-036-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250613-036,ZONE-A,2025-06-13,31.42,27.63,33,LATE,GOOD,True,284,24-48h,2025-06
BA-20250613-042-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250613-042,ZONE-C,2025-06-13,23.38,21.63,12,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-043-0001,BOX-00006,RFID-BOS-006,SMALL,ORD-20250613-043,ZONE-A,2025-06-13,13.11,11.53,6,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-045-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250613-045,ZONE-A,2025-06-13,17.63,15.02,18,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-046-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250613-046,ZONE-C,2025-06-13,21.27,17.07,19,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-050-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250613-050,ZONE-B,2025-06-13,18.57,15.77,7,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-055-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250613-055,ZONE-B,2025-06-13,2.9,0.0,19,ON_TIME,GOOD,True,284,0-12h,2025-06
BA-20250613-057-0001,BOX-00056,RFID-BOS-056,MEDIUM,ORD-20250613-057,ZONE-B,2025-06-13,16.13,14.2,15,ON_TIME,DAMAGED,True,284,12-24h,2025-06
BA-20250613-063-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250613-063,ZONE-C,2025-06-13,20.06,15.77,27,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-064-0001,BOX-00057,RFID-BOS-057,MEDIUM,ORD-20250613-064,ZONE-C,2025-06-13,15.28,13.58,10,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-066-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250613-066,ZONE-A,2025-06-13,23.6,19.8,29,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-070-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250613-070,ZONE-C,2025-06-13,24.56,21.07,39,LATE,GOOD,True,284,24-48h,2025-06
BA-20250613-071-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250613-071,ZONE-A,2025-06-13,18.76,17.23,11,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-073-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250613-073,ZONE-A,2025-06-13,-1.77,-4.67,24,ON_TIME,GOOD,True,284,0-12h,2025-06
BA-20250613-075-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250613-075,ZONE-A,2025-06-13,25.96,23.93,34,LATE,GOOD,True,284,24-48h,2025-06
BA-20250613-076-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250613-076,ZONE-D,2025-06-13,22.8,19.33,14,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-077-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250613-077,ZONE-C,2025-06-13,67.35,65.08,37,LATE,GOOD,True,284,48-72h,2025-06
BA-20250613-078-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250613-078,ZONE-D,2025-06-13,29.4,25.18,12,LATE,GOOD,True,284,24-48h,2025-06
BA-20250613-080-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250613-080,ZONE-C,2025-06-13,0.65,-1.68,33,ON_TIME,GOOD,True,284,0-12h,2025-06
BA-20250613-082-0001,BOX-00066,RFID-BOS-066,MEDIUM,ORD-20250613-082,ZONE-B,2025-06-13,26.24,24.52,18,LATE,GOOD,True,284,24-48h,2025-06
BA-20250613-084-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250613-084,ZONE-B,2025-06-13,13.06,11.4,23,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-088-0001,BOX-00072,RFID-BOS-072,MEDIUM,ORD-20250613-088,ZONE-A,2025-06-13,16.51,14.9,13,ON_TIME,NEEDS_CLEANING,True,284,12-24h,2025-06
BA-20250613-089-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250613-089,ZONE-B,2025-06-13,64.95,63.47,13,LATE,DAMAGED,True,284,48-72h,2025-06
BA-20250613-091-0001,BOX-00076,RFID-BOS-076,MEDIUM,ORD-20250613-091,ZONE-C,2025-06-13,18.3,14.48,34,ON_TIME,NEEDS_CLEANING,True,284,12-24h,2025-06
BA-20250613-092-0001,BOX-00077,RFID-BOS-077,MEDIUM,ORD-20250613-092,ZONE-C,2025-06-13,37.36,34.45,16,LATE,GOOD,True,284,24-48h,2025-06
BA-20250613-094-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250613-094,ZONE-C,2025-06-13,15.5,13.55,22,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-097-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250613-097,ZONE-A,2025-06-13,30.87,27.03,17,LATE,GOOD,True,284,24-48h,2025-06
BA-20250613-098-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250613-098,ZONE-B,2025-06-13,2.14,-0.02,43,ON_TIME,GOOD,True,284,0-12h,2025-06
BA-20250613-100-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250613-100,ZONE-C,2025-06-13,97.45,94.12,24,OVERDUE,NEEDS_CLEANING,True,284,72h+,2025-06
BA-20250613-103-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250613-103,ZONE-A,2025-06-13,77.06,75.05,30,OVERDUE,GOOD,True,284,72h+,2025-06
BA-20250613-106-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250613-106,ZONE-A,2025-06-13,44.97,43.25,14,LATE,GOOD,True,284,24-48h,2025-06
BA-20250613-107-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250613-107,ZONE-A,2025-06-13,15.94,12.33,12,ON_TIME,NEEDS_CLEANING,True,284,12-24h,2025-06
BA-20250613-109-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250613-109,ZONE-C,2025-06-13,68.04,64.3,7,LATE,NEEDS_CLEANING,True,284,48-72h,2025-06
BA-20250613-112-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250613-112,ZONE-C,2025-06-13,20.18,16.22,15,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-113-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250613-113,ZONE-C,2025-06-13,0.12,-2.28,35,ON_TIME,GOOD,True,284,0-12h,2025-06
BA-20250613-114-0001,BOX-00025,RFID-BOS-025,MEDIUM,ORD-20250613-114,ZONE-D,2025-06-13,18.35,14.92,32,ON_TIME,NEEDS_CLEANING,True,284,12-24h,2025-06
BA-20250613-122-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250613-122,ZONE-B,2025-06-13,16.93,13.08,12,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250613-124-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250613-124,ZONE-B,2025-06-13,,,38,OUTSTANDING,,False,284,OUTSTANDING,2025-06
BA-20250613-125-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250613-125,ZONE-A,2025-06-13,24.06,21.85,38,LATE,GOOD,True,284,24-48h,2025-06
BA-20250613-127-0001,BOX-00030,RFID-BOS-030,MEDIUM,ORD-20250613-127,ZONE-C,2025-06-13,15.58,13.58,31,ON_TIME,GOOD,True,284,12-24h,2025-06
BA-20250614-001-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250614-001,ZONE-D,2025-06-14,5.81,2.38,32,ON_TIME,NEEDS_CLEANING,True,283,0-12h,2025-06
BA-20250614-002-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250614-002,ZONE-C,2025-06-14,-8.09,-11.23,27,ON_TIME,GOOD,True,283,0-12h,2025-06
BA-20250614-006-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250614-006,ZONE-A,2025-06-14,5.31,3.55,24,ON_TIME,NEEDS_CLEANING,True,283,0-12h,2025-06
BA-20250614-008-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250614-008,ZONE-D,2025-06-14,17.66,13.33,27,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250614-016-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250614-016,ZONE-A,2025-06-14,97.22,93.8,4,OVERDUE,GOOD,True,283,72h+,2025-06
BA-20250614-017-0001,BOX-00032,RFID-BOS-032,MEDIUM,ORD-20250614-017,ZONE-A,2025-06-14,,,10,OUTSTANDING,,False,283,OUTSTANDING,2025-06
BA-20250614-023-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250614-023,ZONE-B,2025-06-14,23.47,19.7,26,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250614-024-0001,BOX-00043,RFID-BOS-043,MEDIUM,ORD-20250614-024,ZONE-C,2025-06-14,19.71,16.05,5,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250614-027-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250614-027,ZONE-B,2025-06-14,20.38,16.42,33,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250614-031-0001,BOX-00052,RFID-BOS-052,MEDIUM,ORD-20250614-031,ZONE-B,2025-06-14,68.86,66.73,33,LATE,GOOD,True,283,48-72h,2025-06
BA-20250614-034-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250614-034,ZONE-B,2025-06-14,20.89,18.8,27,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250614-035-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250614-035,ZONE-A,2025-06-14,21.18,18.23,23,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250614-036-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250614-036,ZONE-B,2025-06-14,24.61,20.6,21,LATE,NEEDS_CLEANING,True,283,24-48h,2025-06
BA-20250614-038-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250614-038,ZONE-A,2025-06-14,12.89,11.13,23,ON_TIME,NEEDS_CLEANING,True,283,12-24h,2025-06
BA-20250614-040-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250614-040,ZONE-B,2025-06-14,22.79,19.6,49,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250614-041-0001,BOX-00056,RFID-BOS-056,MEDIUM,ORD-20250614-041,ZONE-A,2025-06-14,13.0,11.18,28,ON_TIME,NEEDS_CLEANING,True,283,12-24h,2025-06
BA-20250614-045-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250614-045,ZONE-A,2025-06-14,24.66,20.72,28,LATE,GOOD,True,283,24-48h,2025-06
BA-20250614-046-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250614-046,ZONE-B,2025-06-14,19.61,15.6,29,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250614-049-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250614-049,ZONE-A,2025-06-14,17.31,13.3,28,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250614-050-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250614-050,ZONE-A,2025-06-14,-6.74,-8.6,33,ON_TIME,GOOD,True,283,0-12h,2025-06
BA-20250614-052-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250614-052,ZONE-C,2025-06-14,0.28,-2.62,12,ON_TIME,GOOD,True,283,0-12h,2025-06
BA-20250614-059-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250614-059,ZONE-D,2025-06-14,18.48,14.67,14,ON_TIME,DAMAGED,True,283,12-24h,2025-06
BA-20250614-062-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250614-062,ZONE-C,2025-06-14,19.86,17.0,13,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250614-065-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250614-065,ZONE-C,2025-06-14,23.72,20.55,32,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250614-066-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250614-066,ZONE-A,2025-06-14,16.91,14.42,11,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250614-069-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250614-069,ZONE-B,2025-06-14,18.87,16.98,19,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250614-070-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250614-070,ZONE-B,2025-06-14,14.54,12.32,31,ON_TIME,GOOD,True,283,12-24h,2025-06
BA-20250615-006-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250615-006,ZONE-B,2025-06-15,-2.65,-5.23,9,ON_TIME,GOOD,True,282,0-12h,2025-06
BA-20250615-009-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250615-009,ZONE-B,2025-06-15,27.97,23.87,31,LATE,NEEDS_CLEANING,True,282,24-48h,2025-06
BA-20250615-013-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250615-013,ZONE-D,2025-06-15,-5.79,-8.87,20,ON_TIME,GOOD,True,282,0-12h,2025-06
BA-20250615-015-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250615-015,ZONE-B,2025-06-15,-3.71,-5.62,25,ON_TIME,GOOD,True,282,0-12h,2025-06
BA-20250615-019-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250615-019,ZONE-C,2025-06-15,66.17,63.2,16,LATE,GOOD,True,282,48-72h,2025-06
BA-20250615-021-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250615-021,ZONE-D,2025-06-15,18.41,14.17,28,ON_TIME,GOOD,True,282,12-24h,2025-06
BA-20250615-022-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250615-022,ZONE-A,2025-06-15,26.45,25.0,6,LATE,NEEDS_CLEANING,True,282,24-48h,2025-06
BA-20250615-026-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250615-026,ZONE-B,2025-06-15,-5.18,-8.05,16,ON_TIME,NEEDS_CLEANING,True,282,0-12h,2025-06
BA-20250615-027-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250615-027,ZONE-B,2025-06-15,,,32,OUTSTANDING,,False,282,OUTSTANDING,2025-06
BA-20250615-032-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250615-032,ZONE-D,2025-06-15,-6.97,-9.48,35,ON_TIME,GOOD,True,282,0-12h,2025-06
BA-20250615-033-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250615-033,ZONE-C,2025-06-15,21.81,18.57,28,ON_TIME,GOOD,True,282,12-24h,2025-06
BA-20250615-034-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250615-034,ZONE-C,2025-06-15,21.75,19.47,17,ON_TIME,GOOD,True,282,12-24h,2025-06
BA-20250615-038-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250615-038,ZONE-B,2025-06-15,20.54,18.78,8,ON_TIME,GOOD,True,282,12-24h,2025-06
BA-20250615-040-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250615-040,ZONE-B,2025-06-15,12.81,10.72,29,ON_TIME,GOOD,True,282,12-24h,2025-06
BA-20250615-048-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250615-048,ZONE-D,2025-06-15,23.9,19.47,51,ON_TIME,GOOD,True,282,12-24h,2025-06
BA-20250615-049-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250615-049,ZONE-B,2025-06-15,163.86,159.77,38,OVERDUE,GOOD,True,282,72h+,2025-06
BA-20250615-055-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250615-055,ZONE-B,2025-06-15,15.62,11.47,25,ON_TIME,NEEDS_CLEANING,True,282,12-24h,2025-06
BA-20250615-057-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250615-057,ZONE-A,2025-06-15,20.83,18.93,24,ON_TIME,GOOD,True,282,12-24h,2025-06
BA-20250616-008-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250616-008,ZONE-D,2025-06-16,12.06,10.3,15,ON_TIME,GOOD,True,281,12-24h,2025-06
BA-20250616-009-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-009,ZONE-B,2025-06-16,3.29,1.42,17,ON_TIME,NEEDS_CLEANING,True,281,0-12h,2025-06
BA-20250616-010-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250616-010,ZONE-A,2025-06-16,48.21,45.15,39,LATE,GOOD,True,281,48-72h,2025-06
BA-20250616-012-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250616-012,ZONE-C,2025-06-16,46.44,42.48,18,LATE,GOOD,True,281,24-48h,2025-06
BA-20250616-016-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250616-016,ZONE-D,2025-06-16,139.73,135.17,27,OVERDUE,GOOD,True,281,72h+,2025-06
BA-20250616-017-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-017,ZONE-C,2025-06-16,28.0,24.9,28,LATE,GOOD,True,281,24-48h,2025-06
BA-20250616-022-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250616-022,ZONE-B,2025-06-16,4.36,0.53,13,ON_TIME,GOOD,True,281,0-12h,2025-06
BA-20250616-024-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250616-024,ZONE-C,2025-06-16,5.19,1.93,38,ON_TIME,GOOD,True,281,0-12h,2025-06
BA-20250616-028-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250616-028,ZONE-B,2025-06-16,71.41,68.35,21,LATE,GOOD,True,281,48-72h,2025-06
BA-20250616-029-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-029,ZONE-C,2025-06-16,27.07,22.67,24,LATE,GOOD,True,281,24-48h,2025-06
BA-20250616-037-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-037,ZONE-D,2025-06-16,24.2,20.87,35,LATE,GOOD,True,281,24-48h,2025-06
BA-20250616-044-0001,BOX-00030,RFID-BOS-030,MEDIUM,ORD-20250616-044,ZONE-C,2025-06-16,2.18,-1.55,43,ON_TIME,GOOD,True,281,0-12h,2025-06
BA-20250616-051-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250616-051,ZONE-D,2025-06-16,20.44,16.22,16,ON_TIME,GOOD,True,281,12-24h,2025-06
BA-20250616-052-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250616-052,ZONE-B,2025-06-16,23.2,20.62,5,ON_TIME,GOOD,True,281,12-24h,2025-06
BA-20250616-053-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-053,ZONE-A,2025-06-16,16.84,13.98,30,ON_TIME,GOOD,True,281,12-24h,2025-06
BA-20250616-058-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-058,ZONE-C,2025-06-16,15.52,11.57,11,ON_TIME,NEEDS_CLEANING,True,281,12-24h,2025-06
BA-20250616-061-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250616-061,ZONE-A,2025-06-16,22.07,18.33,21,ON_TIME,GOOD,True,281,12-24h,2025-06
BA-20250616-068-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-068,ZONE-B,2025-06-16,-0.23,-3.1,20,ON_TIME,GOOD,True,281,0-12h,2025-06
BA-20250616-069-0001,BOX-00057,RFID-BOS-057,MEDIUM,ORD-20250616-069,ZONE-B,2025-06-16,118.24,115.55,19,OVERDUE,GOOD,True,281,72h+,2025-06
BA-20250616-070-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250616-070,ZONE-A,2025-06-16,20.72,18.98,17,ON_TIME,NEEDS_CLEANING,True,281,12-24h,2025-06
BA-20250616-075-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250616-075,ZONE-B,2025-06-16,26.32,22.28,31,LATE,GOOD,True,281,24-48h,2025-06
BA-20250616-076-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-076,ZONE-D,2025-06-16,28.99,24.37,38,LATE,GOOD,True,281,24-48h,2025-06
BA-20250616-078-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250616-078,ZONE-A,2025-06-16,-0.2,-4.28,35,ON_TIME,GOOD,True,281,0-12h,2025-06
BA-20250616-079-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-079,ZONE-A,2025-06-16,24.06,20.92,30,LATE,GOOD,True,281,24-48h,2025-06
BA-20250616-080-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250616-080,ZONE-A,2025-06-16,-4.48,-7.17,15,ON_TIME,GOOD,True,281,0-12h,2025-06
BA-20250616-086-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-086,ZONE-D,2025-06-16,14.41,11.1,28,ON_TIME,GOOD,True,281,12-24h,2025-06
BA-20250616-087-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-087,ZONE-D,2025-06-16,66.84,62.28,36,LATE,GOOD,True,281,48-72h,2025-06
BA-20250616-088-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-088,ZONE-B,2025-06-16,11.2,9.08,42,ON_TIME,GOOD,True,281,0-12h,2025-06
BA-20250616-090-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-090,ZONE-A,2025-06-16,28.63,25.75,30,LATE,GOOD,True,281,24-48h,2025-06
BA-20250616-091-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-091,ZONE-B,2025-06-16,97.45,93.47,30,OVERDUE,GOOD,True,281,72h+,2025-06
BA-20250616-095-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-095,ZONE-C,2025-06-16,11.58,8.12,48,ON_TIME,GOOD,True,281,0-12h,2025-06
BA-20250616-098-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250616-098,ZONE-C,2025-06-16,-8.58,-12.98,37,ON_TIME,GOOD,True,281,0-12h,2025-06
BA-20250616-103-0001,BOX-00007,RFID-BOS-007,MEDIUM,ORD-20250616-103,ZONE-C,2025-06-16,23.01,19.3,8,ON_TIME,GOOD,True,281,12-24h,2025-06
BA-20250616-104-0001,BOX-00025,RFID-BOS-025,MEDIUM,ORD-20250616-104,ZONE-C,2025-06-16,38.93,36.65,24,LATE,GOOD,True,281,24-48h,2025-06
BA-20250616-105-0001,BOX-00030,RFID-BOS-030,MEDIUM,ORD-20250616-105,ZONE-C,2025-06-16,0.79,-3.58,28,ON_TIME,GOOD,True,281,0-12h,2025-06
BA-20250616-107-0001,BOX-00043,RFID-BOS-043,MEDIUM,ORD-20250616-107,ZONE-D,2025-06-16,46.94,42.62,29,LATE,GOOD,True,281,24-48h,2025-06
BA-20250616-108-0001,BOX-00052,RFID-BOS-052,MEDIUM,ORD-20250616-108,ZONE-B,2025-06-16,11.51,9.28,40,ON_TIME,GOOD,True,281,0-12h,2025-06
BA-20250616-110-0001,BOX-00056,RFID-BOS-056,MEDIUM,ORD-20250616-110,ZONE-D,2025-06-16,-8.51,-11.98,31,ON_TIME,GOOD,True,281,0-12h,2025-06
BA-20250616-111-0001,BOX-00057,RFID-BOS-057,MEDIUM,ORD-20250616-111,ZONE-B,2025-06-16,26.49,22.5,41,LATE,GOOD,True,281,24-48h,2025-06
BA-20250617-001-0001,BOX-00007,RFID-BOS-007,MEDIUM,ORD-20250617-001,ZONE-C,2025-06-17,15.39,11.58,17,ON_TIME,GOOD,True,280,12-24h,2025-06
BA-20250617-003-0001,BOX-00030,RFID-BOS-030,MEDIUM,ORD-20250617-003,ZONE-C,2025-06-17,-2.32,-5.55,17,ON_TIME,GOOD,True,280,0-12h,2025-06
BA-20250617-010-0001,BOX-00069,RFID-BOS-069,MEDIUM,ORD-20250617-010,ZONE-A,2025-06-17,23.08,20.5,15,ON_TIME,GOOD,True,280,12-24h,2025-06
BA-20250617-011-0001,BOX-00071,RFID-BOS-071,MEDIUM,ORD-20250617-011,ZONE-B,2025-06-17,21.79,19.35,10,ON_TIME,GOOD,True,280,12-24h,2025-06
BA-20250617-012-0001,BOX-00072,RFID-BOS-072,MEDIUM,ORD-20250617-012,ZONE-C,2025-06-17,17.5,15.05,37,ON_TIME,GOOD,True,280,12-24h,2025-06
BA-20250617-013-0001,BOX-00073,RFID-BOS-073,MEDIUM,ORD-20250617-013,ZONE-A,2025-06-17,170.54,167.68,21,OVERDUE,GOOD,True,280,72h+,2025-06
BA-20250617-015-0001,BOX-00077,RFID-BOS-077,MEDIUM,ORD-20250617-015,ZONE-A,2025-06-17,64.74,61.15,9,LATE,GOOD,True,280,48-72h,2025-06
BA-20250617-019-0001,BOX-00025,RFID-BOS-025,MEDIUM,ORD-20250617-019,ZONE-D,2025-06-17,0.81,-2.57,36,ON_TIME,GOOD,True,280,0-12h,2025-06
BA-20250617-020-0001,BOX-00030,RFID-BOS-030,MEDIUM,ORD-20250617-020,ZONE-B,2025-06-17,53.1,49.07,22,LATE,GOOD,True,280,48-72h,2025-06
BA-20250617-021-0001,BOX-00040,RFID-BOS-040,MEDIUM,ORD-20250617-021,ZONE-A,2025-06-17,13.67,11.83,33,ON_TIME,GOOD,True,280,12-24h,2025-06
BA-20250617-027-0001,BOX-00069,RFID-BOS-069,MEDIUM,ORD-20250617-027,ZONE-B,2025-06-17,15.93,12.07,29,ON_TIME,GOOD,True,280,12-24h,2025-06
BA-20250617-028-0001,BOX-00071,RFID-BOS-071,MEDIUM,ORD-20250617-028,ZONE-D,2025-06-17,79.23,75.05,24,OVERDUE,GOOD,True,280,72h+,2025-06
BA-20250617-029-0001,BOX-00072,RFID-BOS-072,MEDIUM,ORD-20250617-029,ZONE-B,2025-06-17,22.32,19.48,16,ON_TIME,GOOD,True,280,12-24h,2025-06
BA-20250617-030-0001,BOX-00073,RFID-BOS-073,MEDIUM,ORD-20250617-030,ZONE-C,2025-06-17,24.48,19.78,49,LATE,NEEDS_CLEANING,True,280,24-48h,2025-06
BA-20250617-031-0001,BOX-00076,RFID-BOS-076,MEDIUM,ORD-20250617-031,ZONE-A,2025-06-17,66.55,62.8,22,LATE,GOOD,True,280,48-72h,2025-06
BA-20250617-034-0001,BOX-00080,RFID-BOS-080,MEDIUM,ORD-20250617-034,ZONE-D,2025-06-17,24.22,20.83,20,LATE,GOOD,True,280,24-48h,2025-06
BA-20250617-036-0001,BOX-00025,RFID-BOS-025,MEDIUM,ORD-20250617-036,ZONE-C,2025-06-17,19.42,16.33,21,ON_TIME,GOOD,True,280,12-24h,2025-06
BA-20250617-037-0001,BOX-00030,RFID-BOS-030,MEDIUM,ORD-20250617-037,ZONE-B,2025-06-17,42.54,38.13,49,LATE,GOOD,True,280,24-48h,2025-06
BA-20250617-038-0001,BOX-00040,RFID-BOS-040,MEDIUM,ORD-20250617-038,ZONE-B,2025-06-17,1.82,-1.25,24,ON_TIME,GOOD,True,280,0-12h,2025-06
