assignment_id,order_id,box_id,rfid_tag,box_type,box_capacity,sequence_number,subsequence,lifecycle_phase,sla_status,assigned_at,dispatched_at,delivered_at,picked_up_at,returned_at,return_condition,turnaround_hours,dispatch_lag_minutes,dwell_hours,days_since_assigned,is_returned,assignment_date
BA-20250606-022-0001,ORD-20250606-022,BOX-00053,RFID-BOS-053,SMALL,2,22,0001,COMPLETED,LATE,2025-06-06 14:37:30,2025-06-06 14:52:50,2025-06-06 15:35:30,2025-06-09 10:24:06,2025-06-09 13:24:06,NEEDS_CLEANING,70.78,15,66.82,291,True,2025-06-06
BA-20250606-023-0001,ORD-20250606-023,BOX-00055,RFID-BOS-055,SMALL,2,23,0001,COMPLETED,ON_TIME,2025-06-06 18:34:55,2025-06-06 19:00:25,2025-06-06 19:51:55,2025-06-06 08:22:44,2025-06-06 10:22:44,NEEDS_CLEANING,-8.2,26,-11.48,291,True,2025-06-06
BA-20250606-024-0001,ORD-20250606-024,BOX-00058,RFID-BOS-058,SMALL,2,24,0001,COMPLETED,ON_TIME,2025-06-06 19:59:58,2025-06-06 20:16:57,2025-06-06 21:05:58,2025-06-07 12:08:23,2025-06-07 13:08:23,GOOD,17.14,17,15.05,291,True,2025-06-06
BA-20250606-025-0001,ORD-20250606-025,BOX-00061,RFID-BOS-061,SMALL,2,25,0001,COMPLETED,ON_TIME,2025-06-06 14:18:00,2025-06-06 14:53:05,2025-06-06 15:19:00,2025-06-07 08:40:24,2025-06-07 09:40:24,GOOD,19.37,35,17.35,291,True,2025-06-06
BA-20250606-026-0001,ORD-20250606-026,BOX-00063,RFID-BOS-063,SMALL,2,26,0001,COMPLETED,ON_TIME,2025-06-06 12:04:34,2025-06-06 12:47:27,2025-06-06 13:12:34,2025-06-07 08:40:32,2025-06-07 11:40:32,GOOD,23.6,43,19.47,291,True,2025-06-06
BA-20250606-027-0001,ORD-20250606-027,BOX-00064,RFID-BOS-064,SMALL,2,27,0001,COMPLETED,LATE,2025-06-06 11:05:32,2025-06-06 11:30:46,2025-06-06 11:59:32,2025-06-07 10:23:19,2025-06-07 13:23:19,GOOD,26.3,25,22.4,291,True,2025-06-06
BA-20250606-028-0001,ORD-20250606-028,BOX-00065,RFID-BOS-065,SMALL,2,28,0001,COMPLETED,LATE,2025-06-06 09:41:22,2025-06-06 09:54:00,2025-06-06 10:49:22,2025-06-07 10:35:26,2025-06-07 12:35:26,GOOD,26.9,13,23.77,291,True,2025-06-06
BA-20250606-029-0001,ORD-20250606-029,BOX-00068,RFID-BOS-068,SMALL,2,29,0001,COMPLETED,LATE,2025-06-06 18:42:02,2025-06-06 19:12:59,2025-06-06 19:36:02,2025-06-09 11:52:53,2025-06-09 13:52:53,DAMAGED,67.18,30,64.27,291,True,2025-06-06
BA-20250606-030-0001,ORD-20250606-030,BOX-00070,RFID-BOS-070,SMALL,2,30,0001,COMPLETED,ON_TIME,2025-06-06 17:22:36,2025-06-06 17:43:44,2025-06-06 18:03:36,2025-06-07 09:08:10,2025-06-07 10:08:10,GOOD,16.76,21,15.08,291,True,2025-06-06
BA-20250606-031-0001,ORD-20250606-031,BOX-00003,RFID-BOS-003,SMALL,2,31,0001,COMPLETED,OVERDUE,2025-06-06 11:30:59,2025-06-06 12:04:54,2025-06-06 12:34:59,2025-06-09 11:18:13,2025-06-09 13:18:13,GOOD,73.79,34,70.73,291,True,2025-06-06
BA-20250606-032-0001,ORD-20250606-032,BOX-00026,RFID-BOS-026,MEDIUM,4,32,0001,COMPLETED,ON_TIME,2025-06-06 13:29:41,2025-06-06 13:39:36,2025-06-06 14:19:41,2025-06-07 09:12:45,2025-06-07 11:12:45,GOOD,21.72,10,18.88,291,True,2025-06-06
BA-20250606-033-0001,ORD-20250606-033,BOX-00004,RFID-BOS-004,SMALL,2,33,0001,COMPLETED,ON_TIME,2025-06-06 14:09:48,2025-06-06 14:43:29,2025-06-06 15:34:48,2025-06-07 10:18:11,2025-06-07 12:18:11,DAMAGED,22.14,34,18.73,291,True,2025-06-06
BA-20250606-034-0001,ORD-20250606-034,BOX-00005,RFID-BOS-005,SMALL,2,34,0001,COMPLETED,LATE,2025-06-06 09:26:02,2025-06-06 09:50:41,2025-06-06 10:43:02,2025-06-07 12:17:04,2025-06-07 13:17:04,GOOD,27.85,24,25.57,291,True,2025-06-06
BA-20250606-035-0001,ORD-20250606-035,BOX-00006,RFID-BOS-006,SMALL,2,35,0001,COMPLETED,LATE,2025-06-06 12:07:48,2025-06-06 12:37:23,2025-06-06 13:45:48,2025-06-07 10:11:12,2025-06-07 13:11:12,GOOD,25.06,30,20.43,291,True,2025-06-06
BA-20250606-036-0001,ORD-20250606-036,BOX-00008,RFID-BOS-008,SMALL,2,36,0001,COMPLETED,ON_TIME,2025-06-06 18:29:11,2025-06-06 18:59:52,2025-06-06 19:20:11,2025-06-07 09:38:01,2025-06-07 12:38:01,GOOD,18.15,30,14.3,291,True,2025-06-06
BA-20250606-037-0001,ORD-20250606-037,BOX-00010,RFID-BOS-010,SMALL,2,37,0001,COMPLETED,ON_TIME,2025-06-06 14:47:46,2025-06-06 14:59:33,2025-06-06 15:40:46,2025-06-07 09:54:22,2025-06-07 11:54:22,GOOD,21.11,12,18.23,291,True,2025-06-06
BA-20250606-038-0001,ORD-20250606-038,BOX-00011,RFID-BOS-011,SMALL,2,38,0001,COMPLETED,ON_TIME,2025-06-06 13:10:05,2025-06-06 13:26:22,2025-06-06 13:53:05,2025-06-07 07:03:09,2025-06-07 10:03:09,GOOD,20.88,16,17.17,291,True,2025-06-06
BA-20250606-039-0001,ORD-20250606-039,BOX-00022,RFID-BOS-022,SMALL,2,39,0001,COMPLETED,ON_TIME,2025-06-06 17:47:02,2025-06-06 18:25:33,2025-06-06 18:50:02,2025-06-07 08:58:27,2025-06-07 09:58:27,GOOD,16.19,38,14.13,291,True,2025-06-06
BA-20250606-040-0001,ORD-20250606-040,BOX-00023,RFID-BOS-023,SMALL,2,40,0001,IN_TRANSIT,OUTSTANDING,2025-06-06 15:29:49,2025-06-06 16:07:46,,,,,,38,,291,False,2025-06-06
BA-20250606-041-0001,ORD-20250606-041,BOX-00024,RFID-BOS-024,SMALL,2,41,0001,COMPLETED,ON_TIME,2025-06-06 18:52:26,2025-06-06 19:16:55,2025-06-06 20:03:26,2025-06-07 11:39:55,2025-06-07 13:39:55,GOOD,18.79,24,15.6,291,True,2025-06-06
BA-20250606-042-0001,ORD-20250606-042,BOX-00029,RFID-BOS-029,SMALL,2,42,0001,COMPLETED,LATE,2025-06-06 08:47:03,2025-06-06 09:20:40,2025-06-06 09:49:03,2025-06-07 09:04:34,2025-06-07 12:04:34,GOOD,27.29,33,23.25,291,True,2025-06-06
BA-20250606-043-0001,ORD-20250606-043,BOX-00027,RFID-BOS-027,MEDIUM,4,43,0001,COMPLETED,ON_TIME,2025-06-06 20:07:34,2025-06-06 20:38:27,2025-06-06 20:54:34,2025-06-07 11:56:49,2025-06-07 12:56:49,GOOD,16.82,31,15.03,291,True,2025-06-06
BA-20250606-044-0001,ORD-20250606-044,BOX-00031,RFID-BOS-031,SMALL,2,44,0001,COMPLETED,OVERDUE,2025-06-06 12:29:13,2025-06-06 12:48:43,2025-06-06 13:32:13,2025-06-10 08:43:49,2025-06-10 10:43:49,DAMAGED,94.24,19,91.18,291,True,2025-06-06
BA-20250606-045-0001,ORD-20250606-045,BOX-00033,RFID-BOS-033,SMALL,2,45,0001,COMPLETED,ON_TIME,2025-06-06 18:24:39,2025-06-06 19:00:39,2025-06-06 19:33:39,2025-06-07 13:38:33,2025-06-07 15:38:33,DAMAGED,21.23,36,18.08,291,True,2025-06-06
BA-20250606-046-0001,ORD-20250606-046,BOX-00035,RFID-BOS-035,SMALL,2,46,0001,COMPLETED,ON_TIME,2025-06-06 08:59:34,2025-06-06 09:31:32,2025-06-06 10:09:34,2025-06-06 09:40:24,2025-06-06 10:40:24,GOOD,1.68,32,-0.48,291,True,2025-06-06
BA-20250606-047-0001,ORD-20250606-047,BOX-00037,RFID-BOS-037,SMALL,2,47,0001,COMPLETED,ON_TIME,2025-06-06 19:12:46,2025-06-06 19:56:57,2025-06-06 20:26:46,2025-06-07 09:12:28,2025-06-07 11:12:28,GOOD,15.99,44,12.77,291,True,2025-06-06
BA-20250606-048-0001,ORD-20250606-048,BOX-00039,RFID-BOS-039,SMALL,2,48,0001,COMPLETED,LATE,2025-06-06 09:24:33,2025-06-06 09:58:55,2025-06-06 11:01:33,2025-06-07 08:49:18,2025-06-07 11:49:18,GOOD,26.41,34,21.8,291,True,2025-06-06
BA-20250606-049-0001,ORD-20250606-049,BOX-00042,RFID-BOS-042,SMALL,2,49,0001,COMPLETED,ON_TIME,2025-06-06 16:05:41,2025-06-06 16:32:34,2025-06-06 16:51:41,2025-06-07 06:27:59,2025-06-07 09:27:59,GOOD,17.37,27,13.6,291,True,2025-06-06
BA-20250606-050-0001,ORD-20250606-050,BOX-00045,RFID-BOS-045,SMALL,2,50,0001,COMPLETED,ON_TIME,2025-06-06 18:28:39,2025-06-06 19:01:21,2025-06-06 19:53:39,2025-06-07 11:59:26,2025-06-07 13:59:26,GOOD,19.51,33,16.1,291,True,2025-06-06
BA-20250606-051-0001,ORD-20250606-051,BOX-00030,RFID-BOS-030,MEDIUM,4,51,0001,COMPLETED,ON_TIME,2025-06-06 10:31:42,2025-06-06 10:47:56,2025-06-06 11:21:42,2025-06-06 11:59:09,2025-06-06 12:59:09,GOOD,2.46,16,0.63,291,True,2025-06-06
BA-20250606-052-0001,ORD-20250606-052,BOX-00053,RFID-BOS-053,SMALL,2,52,0001,COMPLETED,ON_TIME,2025-06-06 17:40:15,2025-06-06 18:00:09,2025-06-06 18:54:15,2025-06-07 11:02:22,2025-06-07 13:02:22,GOOD,19.37,20,16.13,291,True,2025-06-06
BA-20250606-053-0001,ORD-20250606-053,BOX-00055,RFID-BOS-055,SMALL,2,53,0001,COMPLETED,ON_TIME,2025-06-06 14:10:17,2025-06-06 14:33:08,2025-06-06 14:58:17,2025-06-07 10:28:31,2025-06-07 12:28:31,GOOD,22.3,23,19.5,291,True,2025-06-06
BA-20250606-054-0001,ORD-20250606-054,BOX-00058,RFID-BOS-058,SMALL,2,54,0001,COMPLETED,LATE,2025-06-06 09:42:37,2025-06-06 10:13:26,2025-06-06 10:43:37,2025-06-08 08:08:47,2025-06-08 09:08:47,DAMAGED,47.44,31,45.42,291,True,2025-06-06
BA-20250606-055-0001,ORD-20250606-055,BOX-00061,RFID-BOS-061,SMALL,2,55,0001,COMPLETED,LATE,2025-06-06 12:51:24,2025-06-06 13:11:48,2025-06-06 13:28:24,2025-06-08 07:13:20,2025-06-08 09:13:20,GOOD,44.37,20,41.75,291,True,2025-06-06
BA-20250606-056-0001,ORD-20250606-056,BOX-00063,RFID-BOS-063,SMALL,2,56,0001,COMPLETED,LATE,2025-06-06 11:44:11,2025-06-06 12:19:43,2025-06-06 13:04:11,2025-06-08 10:06:20,2025-06-08 13:06:20,GOOD,49.37,35,45.03,291,True,2025-06-06
BA-20250606-057-0001,ORD-20250606-057,BOX-00064,RFID-BOS-064,SMALL,2,57,0001,COMPLETED,ON_TIME,2025-06-06 13:05:39,2025-06-06 13:55:02,2025-06-06 14:39:39,2025-06-07 06:54:02,2025-06-07 09:54:02,GOOD,20.81,50,16.25,291,True,2025-06-06
BA-20250606-058-0001,ORD-20250606-058,BOX-00065,RFID-BOS-065,SMALL,2,58,0001,COMPLETED,ON_TIME,2025-06-06 18:39:19,2025-06-06 19:17:36,2025-06-06 19:33:19,2025-06-07 09:00:21,2025-06-07 12:00:21,DAMAGED,17.35,38,13.45,291,True,2025-06-06
BA-20250606-059-0001,ORD-20250606-059,BOX-00068,RFID-BOS-068,SMALL,2,59,0001,COMPLETED,ON_TIME,2025-06-06 20:03:52,2025-06-06 20:35:56,2025-06-06 21:01:52,2025-06-07 07:54:23,2025-06-07 08:54:23,GOOD,12.84,32,10.88,291,True,2025-06-06
BA-20250606-060-0001,ORD-20250606-060,BOX-00070,RFID-BOS-070,SMALL,2,60,0001,COMPLETED,ON_TIME,2025-06-06 16:59:18,2025-06-06 17:29:20,2025-06-06 18:09:18,2025-06-07 12:45:10,2025-06-07 13:45:10,GOOD,20.76,30,18.6,291,True,2025-06-06
BA-20250606-061-0001,ORD-20250606-061,BOX-00003,RFID-BOS-003,SMALL,2,61,0001,COMPLETED,ON_TIME,2025-06-06 17:25:31,2025-06-06 17:37:07,2025-06-06 18:08:31,2025-06-07 10:42:11,2025-06-07 12:42:11,GOOD,19.28,12,16.57,291,True,2025-06-06
BA-20250606-062-0001,ORD-20250606-062,BOX-00004,RFID-BOS-004,SMALL,2,62,0001,COMPLETED,LATE,2025-06-06 12:05:11,2025-06-06 12:44:59,2025-06-06 13:27:11,2025-06-07 13:35:38,2025-06-07 15:35:38,GOOD,27.51,39,24.13,291,True,2025-06-06
BA-20250606-063-0001,ORD-20250606-063,BOX-00005,RFID-BOS-005,SMALL,2,63,0001,COMPLETED,OVERDUE,2025-06-06 11:33:49,2025-06-06 11:36:53,2025-06-06 12:21:49,2025-06-12 07:05:30,2025-06-12 10:05:30,GOOD,142.53,3,138.73,291,True,2025-06-06
BA-20250606-064-0001,ORD-20250606-064,BOX-00006,RFID-BOS-006,SMALL,2,64,0001,COMPLETED,ON_TIME,2025-06-06 18:59:47,2025-06-06 19:27:20,2025-06-06 19:55:47,2025-06-07 09:51:39,2025-06-07 10:51:39,GOOD,15.86,28,13.93,291,True,2025-06-06
BA-20250606-065-0001,ORD-20250606-065,BOX-00008,RFID-BOS-008,SMALL,2,65,0001,COMPLETED,LATE,2025-06-06 12:44:17,2025-06-06 13:29:57,2025-06-06 13:48:17,2025-06-07 14:09:11,2025-06-07 15:09:11,GOOD,26.41,45,24.35,291,True,2025-06-06
BA-20250606-066-0001,ORD-20250606-066,BOX-00032,RFID-BOS-032,MEDIUM,4,66,0001,COMPLETED,LATE,2025-06-06 07:55:34,2025-06-06 07:58:54,2025-06-06 08:33:34,2025-06-07 10:21:05,2025-06-07 13:21:05,GOOD,29.43,3,25.8,291,True,2025-06-06
BA-20250606-067-0001,ORD-20250606-067,BOX-00010,RFID-BOS-010,SMALL,2,67,0001,COMPLETED,ON_TIME,2025-06-06 19:57:29,2025-06-06 20:18:25,2025-06-06 20:48:29,2025-06-07 09:03:48,2025-06-07 11:03:48,GOOD,15.11,21,12.25,291,True,2025-06-06
BA-20250606-068-0001,ORD-20250606-068,BOX-00011,RFID-BOS-011,SMALL,2,68,0001,COMPLETED,ON_TIME,2025-06-06 18:35:34,2025-06-06 19:04:02,2025-06-06 19:18:34,2025-06-06 13:12:43,2025-06-06 15:12:43,NEEDS_CLEANING,-3.38,29,-6.1,291,True,2025-06-06
BA-20250606-069-0001,ORD-20250606-069,BOX-00022,RFID-BOS-022,SMALL,2,69,0001,COMPLETED,ON_TIME,2025-06-06 15:37:38,2025-06-06 15:51:20,2025-06-06 16:21:38,2025-06-07 09:10:09,2025-06-07 12:10:09,GOOD,20.54,14,16.82,291,True,2025-06-06
BA-20250606-070-0001,ORD-20250606-070,BOX-00024,RFID-BOS-024,SMALL,2,70,0001,COMPLETED,ON_TIME,2025-06-06 20:19:08,2025-06-06 20:48:44,2025-06-06 21:16:08,2025-06-06 10:24:47,2025-06-06 13:24:47,GOOD,-6.91,29,-10.87,291,True,2025-06-06
BA-20250606-071-0001,ORD-20250606-071,BOX-00029,RFID-BOS-029,SMALL,2,71,0001,COMPLETED,LATE,2025-06-06 06:28:00,2025-06-06 07:08:08,2025-06-06 07:43:00,2025-06-07 08:08:23,2025-06-07 10:08:23,GOOD,27.67,40,24.42,291,True,2025-06-06
BA-20250606-072-0001,ORD-20250606-072,BOX-00031,RFID-BOS-031,SMALL,2,72,0001,COMPLETED,ON_TIME,2025-06-06 19:08:41,2025-06-06 19:48:28,2025-06-06 20:24:41,2025-06-06 10:34:37,2025-06-06 11:34:37,GOOD,-7.57,40,-9.83,291,True,2025-06-06
BA-20250606-073-0001,ORD-20250606-073,BOX-00033,RFID-BOS-033,SMALL,2,73,0001,COMPLETED,ON_TIME,2025-06-06 10:50:48,2025-06-06 11:18:34,2025-06-06 11:57:48,2025-06-07 07:07:36,2025-06-07 09:07:36,GOOD,22.28,28,19.17,291,True,2025-06-06
BA-20250606-074-0001,ORD-20250606-074,BOX-00038,RFID-BOS-038,MEDIUM,4,74,0001,COMPLETED,OVERDUE,2025-06-06 11:54:37,2025-06-06 12:12:48,2025-06-06 12:38:37,2025-06-12 12:44:18,2025-06-12 15:44:18,GOOD,147.83,18,144.1,291,True,2025-06-06
BA-20250606-075-0001,ORD-20250606-075,BOX-00035,RFID-BOS-035,SMALL,2,75,0001,COMPLETED,ON_TIME,2025-06-06 20:14:18,2025-06-06 20:38:08,2025-06-06 20:59:18,2025-06-07 09:50:43,2025-06-07 11:50:43,GOOD,15.61,24,12.85,291,True,2025-06-06
BA-20250606-076-0001,ORD-20250606-076,BOX-00040,RFID-BOS-040,MEDIUM,4,76,0001,COMPLETED,LATE,2025-06-06 11:47:00,2025-06-06 12:13:36,2025-06-06 12:51:00,2025-06-07 11:58:25,2025-06-07 13:58:25,GOOD,26.19,26,23.12,291,True,2025-06-06
BA-20250606-077-0001,ORD-20250606-077,BOX-00037,RFID-BOS-037,SMALL,2,77,0001,COMPLETED,ON_TIME,2025-06-06 08:48:03,2025-06-06 09:13:50,2025-06-06 09:39:03,2025-06-06 09:16:19,2025-06-06 12:16:19,GOOD,3.47,25,-0.38,291,True,2025-06-06
BA-20250606-078-0001,ORD-20250606-078,BOX-00039,RFID-BOS-039,SMALL,2,78,0001,COMPLETED,ON_TIME,2025-06-06 20:19:36,2025-06-06 21:02:57,2025-06-06 21:24:36,2025-06-07 09:25:27,2025-06-07 12:25:27,NEEDS_CLEANING,16.1,43,12.02,291,True,2025-06-06
BA-20250606-079-0001,ORD-20250606-079,BOX-00042,RFID-BOS-042,SMALL,2,79,0001,COMPLETED,ON_TIME,2025-06-06 15:24:23,2025-06-06 15:32:58,2025-06-06 15:55:23,2025-06-07 08:54:30,2025-06-07 11:54:30,GOOD,20.5,8,16.98,291,True,2025-06-06
BA-20250606-080-0001,ORD-20250606-080,BOX-00045,RFID-BOS-045,SMALL,2,80,0001,COMPLETED,ON_TIME,2025-06-06 12:26:54,2025-06-06 13:05:55,2025-06-06 14:03:54,2025-06-07 08:43:08,2025-06-07 10:43:08,GOOD,22.27,39,18.67,291,True,2025-06-06
BA-20250606-081-0001,ORD-20250606-081,BOX-00053,RFID-BOS-053,SMALL,2,81,0001,COMPLETED,ON_TIME,2025-06-06 16:58:24,2025-06-06 17:26:57,2025-06-06 18:09:24,2025-06-07 08:30:58,2025-06-07 11:30:58,GOOD,18.54,28,14.35,291,True,2025-06-06
BA-20250606-082-0001,ORD-20250606-082,BOX-00055,RFID-BOS-055,SMALL,2,82,0001,COMPLETED,ON_TIME,2025-06-06 16:26:44,2025-06-06 16:49:13,2025-06-06 17:07:44,2025-06-07 11:11:33,2025-06-07 12:11:33,GOOD,19.75,23,18.07,291,True,2025-06-06
BA-20250606-083-0001,ORD-20250606-083,BOX-00058,RFID-BOS-058,SMALL,2,83,0001,COMPLETED,ON_TIME,2025-06-06 19:58:21,2025-06-06 20:44:19,2025-06-06 21:17:21,2025-06-07 08:27:36,2025-06-07 09:27:36,GOOD,13.49,46,11.17,291,True,2025-06-06
BA-20250606-084-0001,ORD-20250606-084,BOX-00061,RFID-BOS-061,SMALL,2,84,0001,COMPLETED,LATE,2025-06-06 10:52:29,2025-06-06 11:05:22,2025-06-06 11:39:29,2025-06-08 11:25:25,2025-06-08 13:25:25,GOOD,50.55,13,47.77,291,True,2025-06-06
BA-20250606-085-0001,ORD-20250606-085,BOX-00063,RFID-BOS-063,SMALL,2,85,0001,COMPLETED,ON_TIME,2025-06-06 15:49:08,2025-06-06 15:58:12,2025-06-06 16:27:08,2025-06-07 13:50:45,2025-06-07 14:50:45,GOOD,23.03,9,21.38,291,True,2025-06-06
BA-20250606-086-0001,ORD-20250606-086,BOX-00064,RFID-BOS-064,SMALL,2,86,0001,COMPLETED,ON_TIME,2025-06-06 10:46:59,2025-06-06 11:33:19,2025-06-06 12:16:59,2025-06-06 07:02:15,2025-06-06 10:02:15,GOOD,-0.75,47,-5.23,291,True,2025-06-06
BA-20250606-087-0001,ORD-20250606-087,BOX-00043,RFID-BOS-043,MEDIUM,4,87,0001,COMPLETED,ON_TIME,2025-06-06 13:50:13,2025-06-06 14:24:42,2025-06-06 14:52:13,2025-06-07 09:43:31,2025-06-07 12:43:31,GOOD,22.89,34,18.85,291,True,2025-06-06
BA-20250606-088-0001,ORD-20250606-088,BOX-00065,RFID-BOS-065,SMALL,2,88,0001,COMPLETED,ON_TIME,2025-06-06 13:39:00,2025-06-06 14:09:26,2025-06-06 14:26:00,2025-06-06 09:26:49,2025-06-06 10:26:49,GOOD,-3.2,30,-5.0,291,True,2025-06-06
BA-20250606-089-0001,ORD-20250606-089,BOX-00068,RFID-BOS-068,SMALL,2,89,0001,COMPLETED,ON_TIME,2025-06-06 19:04:51,2025-06-06 19:07:04,2025-06-06 19:54:51,2025-06-07 11:18:35,2025-06-07 13:18:35,GOOD,18.23,3,15.4,291,True,2025-06-06
BA-20250606-090-0001,ORD-20250606-090,BOX-00070,RFID-BOS-070,SMALL,2,90,0001,COMPLETED,ON_TIME,2025-06-06 18:46:19,2025-06-06 19:27:39,2025-06-06 19:42:19,2025-06-07 10:45:29,2025-06-07 12:45:29,GOOD,17.99,41,15.05,291,True,2025-06-06
BA-20250606-091-0001,ORD-20250606-091,BOX-00003,RFID-BOS-003,SMALL,2,91,0001,COMPLETED,LATE,2025-06-06 12:53:54,2025-06-06 13:07:43,2025-06-06 13:44:54,2025-06-07 12:46:12,2025-06-07 15:46:12,GOOD,26.87,14,23.03,291,True,2025-06-06
BA-20250606-092-0001,ORD-20250606-092,BOX-00004,RFID-BOS-004,SMALL,2,92,0001,COMPLETED,LATE,2025-06-06 11:46:39,2025-06-06 12:17:03,2025-06-06 12:44:39,2025-06-08 12:00:54,2025-06-08 14:00:54,NEEDS_CLEANING,50.24,31,47.27,291,True,2025-06-06
BA-20250606-093-0001,ORD-20250606-093,BOX-00005,RFID-BOS-005,SMALL,2,93,0001,COMPLETED,ON_TIME,2025-06-06 12:44:46,2025-06-06 13:12:28,2025-06-06 13:59:46,2025-06-07 09:59:33,2025-06-07 11:59:33,GOOD,23.25,28,20.0,291,True,2025-06-06
BA-20250606-094-0001,ORD-20250606-094,BOX-00006,RFID-BOS-006,SMALL,2,94,0001,COMPLETED,LATE,2025-06-06 13:54:21,2025-06-06 14:24:28,2025-06-06 14:45:21,2025-06-09 08:43:03,2025-06-09 10:43:03,GOOD,68.81,30,65.97,291,True,2025-06-06
BA-20250606-095-0001,ORD-20250606-095,BOX-00008,RFID-BOS-008,SMALL,2,95,0001,COMPLETED,ON_TIME,2025-06-06 14:21:34,2025-06-06 14:30:21,2025-06-06 14:47:34,2025-06-07 11:30:55,2025-06-07 13:30:55,GOOD,23.16,9,20.72,291,True,2025-06-06
BA-20250606-096-0001,ORD-20250606-096,BOX-00010,RFID-BOS-010,SMALL,2,96,0001,COMPLETED,ON_TIME,2025-06-06 06:55:21,2025-06-06 07:31:49,2025-06-06 07:59:21,2025-06-06 10:38:49,2025-06-06 11:38:49,GOOD,4.72,36,2.65,291,True,2025-06-06
BA-20250606-097-0001,ORD-20250606-097,BOX-00052,RFID-BOS-052,MEDIUM,4,97,0001,COMPLETED,ON_TIME,2025-06-06 11:27:35,2025-06-06 11:43:53,2025-06-06 12:38:35,2025-06-07 08:00:19,2025-06-07 10:00:19,NEEDS_CLEANING,22.55,16,19.37,291,True,2025-06-06
BA-20250606-098-0001,ORD-20250606-098,BOX-00054,RFID-BOS-054,MEDIUM,4,98,0001,COMPLETED,ON_TIME,2025-06-06 16:03:01,2025-06-06 16:32:11,2025-06-06 17:09:01,2025-06-06 11:42:27,2025-06-06 14:42:27,GOOD,-1.34,29,-5.45,291,True,2025-06-06
BA-20250606-099-0001,ORD-20250606-099,BOX-00056,RFID-BOS-056,MEDIUM,4,99,0001,COMPLETED,ON_TIME,2025-06-06 14:49:53,2025-06-06 15:24:12,2025-06-06 15:45:53,2025-06-06 12:06:36,2025-06-06 14:06:36,GOOD,-0.72,35,-3.65,291,True,2025-06-06
BA-20250606-100-0001,ORD-20250606-100,BOX-00057,RFID-BOS-057,MEDIUM,4,100,0001,COMPLETED,ON_TIME,2025-06-06 14:24:43,2025-06-06 14:52:47,2025-06-06 15:20:43,2025-06-07 10:46:08,2025-06-07 13:46:08,GOOD,23.36,28,19.43,291,True,2025-06-06
BA-20250606-101-0001,ORD-20250606-101,BOX-00011,RFID-BOS-011,SMALL,2,101,0001,COMPLETED,ON_TIME,2025-06-06 20:57:01,2025-06-06 21:09:32,2025-06-06 21:36:01,2025-06-07 11:17:10,2025-06-07 13:17:10,GOOD,16.34,12,13.68,291,True,2025-06-06
BA-20250606-102-0001,ORD-20250606-102,BOX-00022,RFID-BOS-022,SMALL,2,102,0001,COMPLETED,LATE,2025-06-06 18:04:05,2025-06-06 18:17:03,2025-06-06 19:01:05,2025-06-08 11:29:34,2025-06-08 12:29:34,GOOD,42.42,13,40.47,291,True,2025-06-06
BA-20250606-103-0001,ORD-20250606-103,BOX-00024,RFID-BOS-024,SMALL,2,103,0001,COMPLETED,ON_TIME,2025-06-06 17:39:08,2025-06-06 18:09:08,2025-06-06 18:51:08,2025-06-06 08:39:32,2025-06-06 09:39:32,GOOD,-7.99,30,-10.2,291,True,2025-06-06
BA-20250606-104-0001,ORD-20250606-104,BOX-00029,RFID-BOS-029,SMALL,2,104,0001,COMPLETED,LATE,2025-06-06 19:22:51,2025-06-06 19:47:16,2025-06-06 20:43:51,2025-06-09 13:51:29,2025-06-09 16:51:29,GOOD,69.48,25,65.13,291,True,2025-06-06
BA-20250606-105-0001,ORD-20250606-105,BOX-00031,RFID-BOS-031,SMALL,2,105,0001,COMPLETED,ON_TIME,2025-06-06 23:22:34,2025-06-06 23:45:31,2025-06-07 00:12:34,2025-06-07 09:29:32,2025-06-07 10:29:32,GOOD,11.12,23,9.28,291,True,2025-06-06
BA-20250606-106-0001,ORD-20250606-106,BOX-00033,RFID-BOS-033,SMALL,2,106,0001,COMPLETED,ON_TIME,2025-06-06 14:01:13,2025-06-06 14:14:05,2025-06-06 14:55:13,2025-06-07 09:01:55,2025-06-07 12:01:55,DAMAGED,22.01,13,18.1,291,True,2025-06-06
BA-20250606-107-0001,ORD-20250606-107,BOX-00035,RFID-BOS-035,SMALL,2,107,0001,COMPLETED,ON_TIME,2025-06-06 17:16:34,2025-06-06 17:42:14,2025-06-06 18:18:34,2025-06-07 11:32:49,2025-06-07 12:32:49,GOOD,19.27,26,17.23,291,True,2025-06-06
BA-20250606-108-0001,ORD-20250606-108,BOX-00060,RFID-BOS-060,MEDIUM,4,108,0001,COMPLETED,ON_TIME,2025-06-06 11:52:38,2025-06-06 12:13:43,2025-06-06 12:53:38,2025-06-07 08:54:27,2025-06-07 10:54:27,GOOD,23.03,21,20.02,291,True,2025-06-06
BA-20250606-109-0001,ORD-20250606-109,BOX-00066,RFID-BOS-066,MEDIUM,4,109,0001,COMPLETED,ON_TIME,2025-06-06 17:05:10,2025-06-06 17:23:30,2025-06-06 17:49:10,2025-06-06 11:54:49,2025-06-06 12:54:49,GOOD,-4.17,18,-5.92,291,True,2025-06-06
