maintenance_id,box_id,rfid_tag,box_type,maintenance_type,start_date,end_date,maintenance_date,year_month,notes,cost,downtime_hours,cumulative_cost_per_box,maintenance_sequence,box_total_assignments,cost_per_assignment
MAINT-00496,BOX-00080,RFID-BOS-080,MEDIUM,CLEANING,2025-06-26 10:06:20,2025-06-26 12:06:20,2025-06-26,2025-06,Post-return cleaning after 20 uses,2.5,2.0,32.5,7,37,0.0676
MAINT-00653,BOX-00015,RFID-BOS-015,LARGE,REPAIR,2025-06-26 10:22:15,2025-06-27 10:22:15,2025-06-26,2025-06,Post-return repair after 30 uses,32.15,24.0,137.71,7,83,0.3873
MAINT-00655,BOX-00059,RFID-BOS-059,LARGE,INSPECTION,2025-06-26 10:47:57,2025-06-26 14:47:57,2025-06-26,2025-06,Post-return inspection after 30 uses,10.0,4.0,63.43,5,73,0.137
MAINT-00681,BOX-00015,RFID-BOS-015,LARGE,CLEANING,2025-06-26 10:51:45,2025-06-26 12:51:45,2025-06-26,2025-06,Post-return cleaning after 50 uses,2.5,2.0,140.21,8,83,0.0301
MAINT-00678,BOX-00059,RFID-BOS-059,LARGE,INSPECTION,2025-06-26 10:53:58,2025-06-26 14:53:58,2025-06-26,2025-06,Post-return inspection after 45 uses,10.0,4.0,73.43,6,73,0.137
MAINT-00608,BOX-00017,RFID-BOS-017,LARGE,CLEANING,2025-06-26 10:54:01,2025-06-26 12:54:01,2025-06-26,2025-06,Post-return cleaning after 10 uses,2.5,2.0,17.5,4,94,0.0266
MAINT-00676,BOX-00015,RFID-BOS-015,LARGE,REPAIR,2025-06-26 11:04:14,2025-06-27 11:04:14,2025-06-26,2025-06,Post-return repair after 46 uses,31.11,24.0,171.32,9,83,0.3748
MAINT-00666,BOX-00012,RFID-BOS-012,LARGE,CLEANING,2025-06-26 11:32:47,2025-06-26 13:32:47,2025-06-26,2025-06,Post-return cleaning after 40 uses,2.5,2.0,143.77,8,82,0.0305
MAINT-00599,BOX-00074,RFID-BOS-074,LARGE,CLEANING,2025-06-26 11:39:31,2025-06-26 13:39:31,2025-06-26,2025-06,Post-return cleaning after 5 uses,2.5,2.0,2.5,1,8,0.3125
MAINT-00636,BOX-00002,RFID-BOS-002,LARGE,CLEANING,2025-06-26 11:44:04,2025-06-26 13:44:04,2025-06-26,2025-06,Post-return cleaning after 25 uses,2.5,2.0,10.0,4,91,0.0275
MAINT-00662,BOX-00017,RFID-BOS-017,LARGE,REPAIR,2025-06-26 11:54:12,2025-06-27 11:54:12,2025-06-26,2025-06,Post-return repair after 36 uses,43.33,24.0,60.83,5,94,0.461
MAINT-00628,BOX-00015,RFID-BOS-015,LARGE,REPAIR,2025-06-26 12:02:09,2025-06-27 12:02:09,2025-06-26,2025-06,Post-return repair after 20 uses,31.65,24.0,202.97,10,83,0.3813
MAINT-00613,BOX-00012,RFID-BOS-012,LARGE,REPAIR,2025-06-26 12:12:21,2025-06-27 12:12:21,2025-06-26,2025-06,Post-return repair after 12 uses,37.74,24.0,181.51,9,82,0.4602
MAINT-00648,BOX-00002,RFID-BOS-002,LARGE,INSPECTION,2025-06-26 12:14:28,2025-06-26 16:14:28,2025-06-26,2025-06,Post-return inspection after 30 uses,10.0,4.0,20.0,5,91,0.1099
MAINT-00638,BOX-00036,RFID-BOS-036,LARGE,REPAIR,2025-06-26 12:16:42,2025-06-27 12:16:42,2025-06-26,2025-06,Post-return repair after 22 uses,39.81,24.0,57.31,5,28,1.4218
MAINT-00665,BOX-00059,RFID-BOS-059,LARGE,REPAIR,2025-06-26 12:33:04,2025-06-27 12:33:04,2025-06-26,2025-06,Post-return repair after 37 uses,29.95,24.0,103.38,7,73,0.4103
MAINT-00627,BOX-00014,RFID-BOS-014,LARGE,CLEANING,2025-06-26 12:37:40,2025-06-26 14:37:40,2025-06-26,2025-06,Post-return cleaning after 20 uses,2.5,2.0,91.76,9,48,0.0521
MAINT-00640,BOX-00014,RFID-BOS-014,LARGE,CLEANING,2025-06-26 13:08:57,2025-06-26 15:08:57,2025-06-26,2025-06,Post-return cleaning after 25 uses,2.5,2.0,94.26,10,48,0.0521
MAINT-00694,BOX-00002,RFID-BOS-002,LARGE,REPAIR,2025-06-26 13:09:33,2025-06-27 13:09:33,2025-06-26,2025-06,Post-return repair after 61 uses,20.33,24.0,40.33,6,91,0.2234
MAINT-00650,BOX-00017,RFID-BOS-017,LARGE,REPAIR,2025-06-26 13:24:28,2025-06-27 13:24:28,2025-06-26,2025-06,Post-return repair after 28 uses,47.61,24.0,108.44,6,94,0.5065
MAINT-00651,BOX-00012,RFID-BOS-012,LARGE,INSPECTION,2025-06-26 13:26:53,2025-06-26 17:26:53,2025-06-26,2025-06,Post-return inspection after 30 uses,10.0,4.0,191.51,10,82,0.122
MAINT-00660,BOX-00015,RFID-BOS-015,LARGE,CLEANING,2025-06-26 13:47:38,2025-06-26 15:47:38,2025-06-26,2025-06,Post-return cleaning after 35 uses,2.5,2.0,205.47,11,83,0.0301
MAINT-00492,BOX-00069,RFID-BOS-069,MEDIUM,REPAIR,2025-06-26 13:57:40,2025-06-27 13:57:40,2025-06-26,2025-06,Post-return repair after 28 uses,13.2,24.0,416.33,32,116,0.1138
MAINT-00644,BOX-00018,RFID-BOS-018,LARGE,REPAIR,2025-06-26 14:13:42,2025-06-27 14:13:42,2025-06-26,2025-06,Post-return repair after 25 uses,36.95,24.0,114.93,7,27,1.3685
MAINT-00646,BOX-00059,RFID-BOS-059,LARGE,CLEANING,2025-06-26 14:15:19,2025-06-26 16:15:19,2025-06-26,2025-06,Post-return cleaning after 25 uses,2.5,2.0,105.88,8,73,0.0342
MAINT-00614,BOX-00002,RFID-BOS-002,LARGE,INSPECTION,2025-06-26 14:28:05,2025-06-26 18:28:05,2025-06-26,2025-06,Post-return inspection after 15 uses,10.0,4.0,50.33,7,91,0.1099
MAINT-00663,BOX-00059,RFID-BOS-059,LARGE,CLEANING,2025-06-26 14:29:24,2025-06-26 16:29:24,2025-06-26,2025-06,Post-return cleaning after 35 uses,2.5,2.0,108.38,9,73,0.0342
MAINT-00692,BOX-00002,RFID-BOS-002,LARGE,REPAIR,2025-06-26 14:31:54,2025-06-27 14:31:54,2025-06-26,2025-06,Post-return repair after 59 uses,34.51,24.0,84.84,8,91,0.3792
MAINT-00657,BOX-00014,RFID-BOS-014,LARGE,REPAIR,2025-06-26 14:34:37,2025-06-27 14:34:37,2025-06-26,2025-06,Post-return repair after 34 uses,33.47,24.0,127.73,11,48,0.6973
MAINT-00664,BOX-00002,RFID-BOS-002,LARGE,CLEANING,2025-06-26 14:36:58,2025-06-26 16:36:58,2025-06-26,2025-06,Post-return cleaning after 40 uses,2.5,2.0,87.34,9,91,0.0275
MAINT-00643,BOX-00017,RFID-BOS-017,LARGE,CLEANING,2025-06-26 15:09:07,2025-06-26 17:09:07,2025-06-26,2025-06,Post-return cleaning after 25 uses,2.5,2.0,110.94,7,94,0.0266
MAINT-00661,BOX-00017,RFID-BOS-017,LARGE,CLEANING,2025-06-26 15:46:57,2025-06-26 17:46:57,2025-06-26,2025-06,Post-return cleaning after 35 uses,2.5,2.0,113.44,8,94,0.0266
MAINT-00645,BOX-00036,RFID-BOS-036,LARGE,CLEANING,2025-06-26 16:00:40,2025-06-26 18:00:40,2025-06-26,2025-06,Post-return cleaning after 25 uses,2.5,2.0,59.81,6,28,0.0893
MAINT-00673,BOX-00012,RFID-BOS-012,LARGE,INSPECTION,2025-06-27 08:03:40,2025-06-27 12:03:40,2025-06-27,2025-06,Post-return inspection after 45 uses,10.0,4.0,201.51,11,82,0.122
MAINT-00671,BOX-00059,RFID-BOS-059,LARGE,CLEANING,2025-06-27 09:32:12,2025-06-27 11:32:12,2025-06-27,2025-06,Post-return cleaning after 40 uses,2.5,2.0,110.88,10,73,0.0342
MAINT-00714,BOX-00059,RFID-BOS-059,LARGE,REPAIR,2025-06-27 09:55:13,2025-06-28 09:55:13,2025-06-27,2025-06,Post-return repair after 71 uses,5.99,24.0,116.87,11,73,0.0821
MAINT-00622,BOX-00051,RFID-BOS-051,LARGE,INSPECTION,2025-06-27 10:17:14,2025-06-27 14:17:14,2025-06-27,2025-06,Post-return inspection after 15 uses,10.0,4.0,43.9,4,20,0.5
MAINT-00696,BOX-00015,RFID-BOS-015,LARGE,INSPECTION,2025-06-27 10:20:35,2025-06-27 14:20:35,2025-06-27,2025-06,Post-return inspection after 60 uses,10.0,4.0,215.47,12,83,0.1205
MAINT-00716,BOX-00015,RFID-BOS-015,LARGE,INSPECTION,2025-06-27 10:23:28,2025-06-27 14:23:28,2025-06-27,2025-06,Post-return inspection after 75 uses,10.0,4.0,225.47,13,83,0.1205
MAINT-00589,BOX-00012,RFID-BOS-012,LARGE,CLEANING,2025-06-27 10:26:02,2025-06-27 12:26:02,2025-06-27,2025-06,Post-return cleaning after 5 uses,2.5,2.0,204.01,12,82,0.0305
MAINT-00695,BOX-00012,RFID-BOS-012,LARGE,INSPECTION,2025-06-27 10:36:59,2025-06-27 14:36:59,2025-06-27,2025-06,Post-return inspection after 60 uses,10.0,4.0,214.01,13,82,0.122
MAINT-00684,BOX-00059,RFID-BOS-059,LARGE,CLEANING,2025-06-27 10:37:15,2025-06-27 12:37:15,2025-06-27,2025-06,Post-return cleaning after 50 uses,2.5,2.0,119.37,12,73,0.0342
MAINT-00710,BOX-00015,RFID-BOS-015,LARGE,REPAIR,2025-06-27 10:38:31,2025-06-28 10:38:31,2025-06-27,2025-06,Post-return repair after 72 uses,36.9,24.0,262.37,14,83,0.4446
MAINT-00624,BOX-00002,RFID-BOS-002,LARGE,REPAIR,2025-06-27 11:02:51,2025-06-28 11:02:51,2025-06-27,2025-06,Post-return repair after 19 uses,14.16,24.0,101.5,10,91,0.1556
MAINT-00674,BOX-00014,RFID-BOS-014,LARGE,INSPECTION,2025-06-27 11:27:00,2025-06-27 15:27:00,2025-06-27,2025-06,Post-return inspection after 45 uses,10.0,4.0,137.73,12,48,0.2083
MAINT-00690,BOX-00017,RFID-BOS-017,LARGE,CLEANING,2025-06-27 11:37:28,2025-06-27 13:37:28,2025-06-27,2025-06,Post-return cleaning after 55 uses,2.5,2.0,115.94,9,94,0.0266
MAINT-00670,BOX-00017,RFID-BOS-017,LARGE,CLEANING,2025-06-27 11:46:59,2025-06-27 13:46:59,2025-06-27,2025-06,Post-return cleaning after 40 uses,2.5,2.0,118.44,10,94,0.0266
MAINT-00685,BOX-00002,RFID-BOS-002,LARGE,CLEANING,2025-06-27 12:02:06,2025-06-27 14:02:06,2025-06-27,2025-06,Post-return cleaning after 55 uses,2.5,2.0,104.0,11,91,0.0275
MAINT-00697,BOX-00002,RFID-BOS-002,LARGE,REPAIR,2025-06-27 12:03:30,2025-06-28 12:03:30,2025-06-27,2025-06,Post-return repair after 62 uses,38.7,24.0,142.7,12,91,0.4253
MAINT-00691,BOX-00059,RFID-BOS-059,LARGE,CLEANING,2025-06-27 12:13:34,2025-06-27 14:13:34,2025-06-27,2025-06,Post-return cleaning after 55 uses,2.5,2.0,121.87,13,73,0.0342
MAINT-00536,BOX-00077,RFID-BOS-077,MEDIUM,INSPECTION,2025-06-27 12:14:15,2025-06-27 16:14:15,2025-06-27,2025-06,Post-return inspection after 45 uses,10.0,4.0,290.36,23,87,0.1149
MAINT-00669,BOX-00014,RFID-BOS-014,LARGE,REPAIR,2025-06-27 12:18:58,2025-06-28 12:18:58,2025-06-27,2025-06,Post-return repair after 41 uses,11.85,24.0,149.58,13,48,0.2469
MAINT-00683,BOX-00017,RFID-BOS-017,LARGE,CLEANING,2025-06-27 12:27:08,2025-06-27 14:27:08,2025-06-27,2025-06,Post-return cleaning after 50 uses,2.5,2.0,120.94,11,94,0.0266
MAINT-00708,BOX-00015,RFID-BOS-015,LARGE,CLEANING,2025-06-27 12:30:06,2025-06-27 14:30:06,2025-06-27,2025-06,Post-return cleaning after 70 uses,2.5,2.0,264.87,15,83,0.0301
MAINT-00591,BOX-00015,RFID-BOS-015,LARGE,CLEANING,2025-06-27 12:35:52,2025-06-27 14:35:52,2025-06-27,2025-06,Post-return cleaning after 5 uses,2.5,2.0,267.37,16,83,0.0301
MAINT-00693,BOX-00002,RFID-BOS-002,LARGE,INSPECTION,2025-06-27 12:42:35,2025-06-27 16:42:35,2025-06-27,2025-06,Post-return inspection after 60 uses,10.0,4.0,152.7,13,91,0.1099
MAINT-00698,BOX-00017,RFID-BOS-017,LARGE,INSPECTION,2025-06-27 12:45:46,2025-06-27 16:45:46,2025-06-27,2025-06,Post-return inspection after 60 uses,10.0,4.0,130.94,12,94,0.1064
MAINT-00689,BOX-00017,RFID-BOS-017,LARGE,REPAIR,2025-06-27 12:49:35,2025-06-28 12:49:35,2025-06-27,2025-06,Post-return repair after 54 uses,37.01,24.0,167.95,13,94,0.3937
MAINT-00688,BOX-00015,RFID-BOS-015,LARGE,CLEANING,2025-06-27 12:51:39,2025-06-27 14:51:39,2025-06-27,2025-06,Post-return cleaning after 55 uses,2.5,2.0,269.87,17,83,0.0301
MAINT-00686,BOX-00002,RFID-BOS-002,LARGE,REPAIR,2025-06-27 13:01:16,2025-06-28 13:01:16,2025-06-27,2025-06,Post-return repair after 56 uses,25.13,24.0,177.83,14,91,0.2762
MAINT-00635,BOX-00059,RFID-BOS-059,LARGE,CLEANING,2025-06-27 13:44:01,2025-06-27 15:44:01,2025-06-27,2025-06,Post-return cleaning after 20 uses,2.5,2.0,124.37,14,73,0.0342
MAINT-00728,BOX-00017,RFID-BOS-017,LARGE,INSPECTION,2025-06-27 13:46:01,2025-06-27 17:46:01,2025-06-27,2025-06,Post-return inspection after 90 uses,10.0,4.0,177.95,14,94,0.1064
MAINT-00679,BOX-00002,RFID-BOS-002,LARGE,CLEANING,2025-06-27 14:22:23,2025-06-27 16:22:23,2025-06-27,2025-06,Post-return cleaning after 50 uses,2.5,2.0,180.33,15,91,0.0275
MAINT-00675,BOX-00015,RFID-BOS-015,LARGE,INSPECTION,2025-06-27 14:26:56,2025-06-27 18:26:56,2025-06-27,2025-06,Post-return inspection after 45 uses,10.0,4.0,279.87,18,83,0.1205
MAINT-00682,BOX-00002,RFID-BOS-002,LARGE,REPAIR,2025-06-28 09:01:08,2025-06-29 09:01:08,2025-06-28,2025-06,Post-return repair after 52 uses,25.44,24.0,205.77,16,91,0.2796
MAINT-00719,BOX-00002,RFID-BOS-002,LARGE,REPAIR,2025-06-28 10:00:19,2025-06-29 10:00:19,2025-06-28,2025-06,Post-return repair after 80 uses,36.95,24.0,242.72,17,91,0.406
MAINT-00725,BOX-00002,RFID-BOS-002,LARGE,REPAIR,2025-06-28 10:16:52,2025-06-29 10:16:52,2025-06-28,2025-06,Post-return repair after 87 uses,39.37,24.0,282.09,18,91,0.4326
MAINT-00717,BOX-00017,RFID-BOS-017,LARGE,REPAIR,2025-06-28 10:40:39,2025-06-29 10:40:39,2025-06-28,2025-06,Post-return repair after 74 uses,10.81,24.0,188.76,15,94,0.115
MAINT-00720,BOX-00012,RFID-BOS-012,LARGE,CLEANING,2025-06-28 10:42:05,2025-06-28 12:42:05,2025-06-28,2025-06,Post-return cleaning after 80 uses,2.5,2.0,216.51,14,82,0.0305
MAINT-00700,BOX-00059,RFID-BOS-059,LARGE,INSPECTION,2025-06-28 11:15:19,2025-06-28 15:15:19,2025-06-28,2025-06,Post-return inspection after 60 uses,10.0,4.0,134.37,15,73,0.137
MAINT-00722,BOX-00015,RFID-BOS-015,LARGE,REPAIR,2025-06-28 11:30:24,2025-06-29 11:30:24,2025-06-28,2025-06,Post-return repair after 81 uses,20.49,24.0,300.36,19,83,0.2469
MAINT-00713,BOX-00002,RFID-BOS-002,LARGE,REPAIR,2025-06-28 11:35:31,2025-06-29 11:35:31,2025-06-28,2025-06,Post-return repair after 75 uses,34.71,24.0,316.8,19,91,0.3814
MAINT-00656,BOX-00002,RFID-BOS-002,LARGE,CLEANING,2025-06-28 11:41:58,2025-06-28 13:41:58,2025-06-28,2025-06,Post-return cleaning after 35 uses,2.5,2.0,319.3,20,91,0.0275
MAINT-00711,BOX-00059,RFID-BOS-059,LARGE,REPAIR,2025-06-28 11:43:51,2025-06-29 11:43:51,2025-06-28,2025-06,Post-return repair after 69 uses,8.07,24.0,142.44,16,73,0.1105
MAINT-00699,BOX-00017,RFID-BOS-017,LARGE,REPAIR,2025-06-28 12:16:19,2025-06-29 12:16:19,2025-06-28,2025-06,Post-return repair after 62 uses,29.18,24.0,217.94,16,94,0.3104
MAINT-00709,BOX-00017,RFID-BOS-017,LARGE,CLEANING,2025-06-28 12:35:09,2025-06-28 14:35:09,2025-06-28,2025-06,Post-return cleaning after 70 uses,2.5,2.0,220.44,17,94,0.0266
MAINT-00729,BOX-00017,RFID-BOS-017,LARGE,REPAIR,2025-06-28 12:39:07,2025-06-29 12:39:07,2025-06-28,2025-06,Post-return repair after 93 uses,19.38,24.0,239.82,18,94,0.2062
MAINT-00654,BOX-00017,RFID-BOS-017,LARGE,INSPECTION,2025-06-28 13:14:19,2025-06-28 17:14:19,2025-06-28,2025-06,Post-return inspection after 30 uses,10.0,4.0,249.82,19,94,0.1064
MAINT-00707,BOX-00012,RFID-BOS-012,LARGE,CLEANING,2025-06-28 13:20:26,2025-06-28 15:20:26,2025-06-28,2025-06,Post-return cleaning after 70 uses,2.5,2.0,219.01,15,82,0.0305
MAINT-00704,BOX-00017,RFID-BOS-017,LARGE,CLEANING,2025-06-28 13:30:27,2025-06-28 15:30:27,2025-06-28,2025-06,Post-return cleaning after 65 uses,2.5,2.0,252.32,20,94,0.0266
MAINT-00724,BOX-00002,RFID-BOS-002,LARGE,CLEANING,2025-06-28 14:14:34,2025-06-28 16:14:34,2025-06-28,2025-06,Post-return cleaning after 85 uses,2.5,2.0,321.8,21,91,0.0275
MAINT-00639,BOX-00012,RFID-BOS-012,LARGE,REPAIR,2025-06-28 14:26:07,2025-06-29 14:26:07,2025-06-28,2025-06,Post-return repair after 25 uses,41.97,24.0,260.98,16,82,0.5118
MAINT-00706,BOX-00002,RFID-BOS-002,LARGE,CLEANING,2025-06-28 14:27:56,2025-06-28 16:27:56,2025-06-28,2025-06,Post-return cleaning after 70 uses,2.5,2.0,324.3,22,91,0.0275
MAINT-00701,BOX-00002,RFID-BOS-002,LARGE,CLEANING,2025-06-28 14:37:00,2025-06-28 16:37:00,2025-06-28,2025-06,Post-return cleaning after 65 uses,2.5,2.0,326.8,23,91,0.0275
MAINT-00723,BOX-00017,RFID-BOS-017,LARGE,CLEANING,2025-06-28 15:04:53,2025-06-28 17:04:53,2025-06-28,2025-06,Post-return cleaning after 80 uses,2.5,2.0,254.82,21,94,0.0266
MAINT-00721,BOX-00015,RFID-BOS-015,LARGE,CLEANING,2025-06-28 15:05:34,2025-06-28 17:05:34,2025-06-28,2025-06,Post-return cleaning after 80 uses,2.5,2.0,302.86,20,83,0.0301
MAINT-00715,BOX-00012,RFID-BOS-012,LARGE,INSPECTION,2025-06-28 15:06:15,2025-06-28 19:06:15,2025-06-28,2025-06,Post-return inspection after 75 uses,10.0,4.0,270.98,17,82,0.122
MAINT-00705,BOX-00059,RFID-BOS-059,LARGE,CLEANING,2025-06-28 15:25:33,2025-06-28 17:25:33,2025-06-28,2025-06,Post-return cleaning after 65 uses,2.5,2.0,144.94,17,73,0.0342
MAINT-00712,BOX-00059,RFID-BOS-059,LARGE,CLEANING,2025-06-29 11:12:00,2025-06-29 13:12:00,2025-06-29,2025-06,Post-return cleaning after 70 uses,2.5,2.0,147.44,18,73,0.0342
MAINT-00718,BOX-00017,RFID-BOS-017,LARGE,INSPECTION,2025-06-29 11:55:17,2025-06-29 15:55:17,2025-06-29,2025-06,Post-return inspection after 75 uses,10.0,4.0,264.82,22,94,0.1064
MAINT-00702,BOX-00012,RFID-BOS-012,LARGE,CLEANING,2025-06-29 11:57:41,2025-06-29 13:57:41,2025-06-29,2025-06,Post-return cleaning after 65 uses,2.5,2.0,273.48,18,82,0.0305
MAINT-00672,BOX-00002,RFID-BOS-002,LARGE,REPAIR,2025-06-29 12:34:57,2025-06-30 12:34:57,2025-06-29,2025-06,Post-return repair after 45 uses,18.62,24.0,345.42,24,91,0.2046
MAINT-00680,BOX-00012,RFID-BOS-012,LARGE,CLEANING,2025-06-29 14:11:55,2025-06-29 16:11:55,2025-06-29,2025-06,Post-return cleaning after 50 uses,2.5,2.0,275.98,19,82,0.0305
MAINT-00727,BOX-00002,RFID-BOS-002,LARGE,INSPECTION,2025-06-30 11:55:20,2025-06-30 15:55:20,2025-06-30,2025-06,Post-return inspection after 90 uses,10.0,4.0,355.42,25,91,0.1099
MAINT-00726,BOX-00017,RFID-BOS-017,LARGE,CLEANING,2025-06-30 15:43:38,2025-06-30 17:43:38,2025-06-30,2025-06,Post-return cleaning after 85 uses,2.5,2.0,267.32,23,94,0.0266
MAINT-00641,BOX-00015,RFID-BOS-015,LARGE,CLEANING,2025-07-02 07:37:58,2025-07-02 09:37:58,2025-07-02,2025-07,Post-return cleaning after 25 uses,2.5,2.0,305.36,21,83,0.0301
MAINT-00649,BOX-00015,RFID-BOS-015,LARGE,REPAIR,2025-07-02 10:44:52,2025-07-03 10:44:52,2025-07-02,2025-07,Post-return repair after 29 uses,33.38,24.0,338.74,22,83,0.4022
MAINT-00658,BOX-00012,RFID-BOS-012,LARGE,CLEANING,2025-07-02 10:56:58,2025-07-02 12:56:58,2025-07-02,2025-07,Post-return cleaning after 35 uses,2.5,2.0,278.48,20,82,0.0305
MAINT-00677,BOX-00017,RFID-BOS-017,LARGE,INSPECTION,2025-07-02 12:23:45,2025-07-02 16:23:45,2025-07-02,2025-07,Post-return inspection after 45 uses,10.0,4.0,277.32,24,94,0.1064
MAINT-00703,BOX-00015,RFID-BOS-015,LARGE,CLEANING,2025-07-03 12:08:46,2025-07-03 14:08:46,2025-07-03,2025-07,Post-return cleaning after 65 uses,2.5,2.0,341.24,23,83,0.0301
